"id";"uID";"longitude";"latitude";"date"
1826;"723_Andy_Bus";"121.29504993";"24.85842225";"2016-07-23 16:35:20.000000"
1827;"723_Andy_Bus";"121.29494667";"24.85817458";"2016-07-23 16:35:23.000000"
1828;"723_Andy_Bus";"121.29482861";"24.85797027";"2016-07-23 16:35:26.000000"
1829;"723_Andy_Bus";"121.29463951";"24.85783607";"2016-07-23 16:35:29.000000"
1830;"723_Andy_Bus";"121.29449271";"24.85763956";"2016-07-23 16:35:32.000000"
1831;"723_Andy_Bus";"121.29434352";"24.85746047";"2016-07-23 16:35:35.000000"
1832;"723_Andy_Bus";"121.29418417";"24.85728225";"2016-07-23 16:35:38.000000"
1833;"723_Andy_Bus";"121.29398455";"24.85711205";"2016-07-23 16:35:41.000000"
1834;"723_Andy_Bus";"121.29379383";"24.85695782";"2016-07-23 16:35:44.000000"
1835;"723_Andy_Bus";"121.29356785";"24.85675854";"2016-07-23 16:35:47.000000"
1836;"723_Andy_Bus";"121.29335521";"24.85658831";"2016-07-23 16:35:50.000000"
1837;"723_Andy_Bus";"121.29316796";"24.85647069";"2016-07-23 16:35:53.000000"
1838;"723_Andy_Bus";"121.29292299";"24.85633287";"2016-07-23 16:35:56.000000"
1839;"723_Andy_Bus";"121.29269861";"24.85614105";"2016-07-23 16:35:59.000000"
1840;"723_Andy_Bus";"121.29251159";"24.85596532";"2016-07-23 16:36:02.000000"
1841;"723_Andy_Bus";"121.29227435";"24.85580563";"2016-07-23 16:36:05.000000"
1842;"723_Andy_Bus";"121.29210685";"24.85561931";"2016-07-23 16:36:08.000000"
1843;"723_Andy_Bus";"121.29193611";"24.85542978";"2016-07-23 16:36:11.000000"
1844;"723_Andy_Bus";"121.29176571";"24.8552338";"2016-07-23 16:36:14.000000"
1845;"723_Andy_Bus";"121.29157489";"24.85503867";"2016-07-23 16:36:17.000000"
1846;"723_Andy_Bus";"121.29135217";"24.85485017";"2016-07-23 16:36:20.000000"
1847;"723_Andy_Bus";"121.2911573";"24.85465267";"2016-07-23 16:36:23.000000"
1848;"723_Andy_Bus";"121.29093992";"24.85447202";"2016-07-23 16:36:26.000000"
1849;"723_Andy_Bus";"121.29079372";"24.85423663";"2016-07-23 16:36:29.000000"
1850;"723_Andy_Bus";"121.29064254";"24.85402639";"2016-07-23 16:36:32.000000"
1851;"723_Andy_Bus";"121.29050316";"24.85379341";"2016-07-23 16:36:35.000000"
1852;"723_Andy_Bus";"121.29035485";"24.85354652";"2016-07-23 16:36:38.000000"
1853;"723_Andy_Bus";"121.29022099";"24.85329932";"2016-07-23 16:36:41.000000"
1854;"723_Andy_Bus";"121.29008296";"24.85310951";"2016-07-23 16:36:44.000000"
1855;"723_Andy_Bus";"121.2898805";"24.85290162";"2016-07-23 16:36:47.000000"
1856;"723_Andy_Bus";"121.28974133";"24.85260733";"2016-07-23 16:36:50.000000"
1857;"723_Andy_Bus";"121.28960207";"24.85240114";"2016-07-23 16:36:53.000000"
1858;"723_Andy_Bus";"121.28948577";"24.85220765";"2016-07-23 16:36:56.000000"
1859;"723_Andy_Bus";"121.28934601";"24.85199759";"2016-07-23 16:36:59.000000"
1860;"723_Andy_Bus";"121.28922727";"24.85180927";"2016-07-23 16:37:02.000000"
1861;"723_Andy_Bus";"121.28910836";"24.85156319";"2016-07-23 16:37:05.000000"
1862;"723_Andy_Bus";"121.2889799";"24.85131813";"2016-07-23 16:37:08.000000"
1863;"723_Andy_Bus";"121.28884895";"24.85116936";"2016-07-23 16:37:11.000000"
1864;"723_Andy_Bus";"121.28880707";"24.85105905";"2016-07-23 16:37:14.000000"
1865;"723_Andy_Bus";"121.28877552";"24.85102377";"2016-07-23 16:37:17.000000"
1866;"723_Andy_Bus";"121.28867936";"24.85101993";"2016-07-23 16:37:20.000000"
1867;"723_Andy_Bus";"121.28870573";"24.85104889";"2016-07-23 16:37:23.000000"
1868;"723_Andy_Bus";"121.28870573";"24.85104889";"2016-07-23 16:37:46.000000"
1869;"723_Andy_Bus";"121.28871479";"24.85100505";"2016-07-23 16:37:48.000000"
1870;"723_Andy_Bus";"121.28866638";"24.85101692";"2016-07-23 16:37:52.000000"
1871;"723_Andy_Bus";"121.28865764";"24.85099683";"2016-07-23 16:37:55.000000"
1872;"723_Andy_Bus";"121.28863255";"24.85095256";"2016-07-23 16:37:58.000000"
1873;"723_Andy_Bus";"121.28858572";"24.8508952";"2016-07-23 16:38:01.000000"
1874;"723_Andy_Bus";"121.28852592";"24.85080958";"2016-07-23 16:38:04.000000"
1875;"723_Andy_Bus";"121.28847384";"24.85073641";"2016-07-23 16:38:07.000000"
1876;"723_Andy_Bus";"121.28841703";"24.850653";"2016-07-23 16:38:10.000000"
1877;"723_Andy_Bus";"121.28834602";"24.85060515";"2016-07-23 16:38:44.000000"
1880;"723_Andy_Bus";"121.28815827";"24.85027745";"2016-07-23 16:38:45.000000"
1883;"723_Andy_Bus";"121.28793689";"24.84990928";"2016-07-23 16:38:46.000000"
1886;"723_Andy_Bus";"121.28752019";"24.84959179";"2016-07-23 16:38:47.000000"
1888;"723_Andy_Bus";"121.28725049";"24.84939799";"2016-07-23 16:38:48.000000"
1889;"723_Andy_Bus";"121.28665437";"24.84892326";"2016-07-23 16:38:56.000000"
1890;"723_Andy_Bus";"121.28648056";"24.84890398";"2016-07-23 16:39:00.000000"
1891;"723_Andy_Bus";"121.28631811";"24.84900432";"2016-07-23 16:39:03.000000"
1892;"723_Andy_Bus";"121.28622036";"24.84913465";"2016-07-23 16:39:06.000000"
1893;"723_Andy_Bus";"121.28611492";"24.84923648";"2016-07-23 16:39:09.000000"
1894;"723_Andy_Bus";"121.28598751";"24.84932126";"2016-07-23 16:39:12.000000"
1895;"723_Andy_Bus";"121.28585775";"24.84940296";"2016-07-23 16:39:16.000000"
1896;"723_Andy_Bus";"121.28564485";"24.84941501";"2016-07-23 16:39:18.000000"
1897;"723_Andy_Bus";"121.28547175";"24.84940276";"2016-07-23 16:39:21.000000"
1898;"723_Andy_Bus";"121.28531377";"24.84938696";"2016-07-23 16:39:24.000000"
1899;"723_Andy_Bus";"121.28516067";"24.84934613";"2016-07-23 16:39:27.000000"
1900;"723_Andy_Bus";"121.28510423";"24.84919374";"2016-07-23 16:39:30.000000"
1901;"723_Andy_Bus";"121.28506368";"24.84900695";"2016-07-23 16:39:33.000000"
1902;"723_Andy_Bus";"121.28510572";"24.84877201";"2016-07-23 16:39:36.000000"
1903;"723_Andy_Bus";"121.28503079";"24.84856717";"2016-07-23 16:39:39.000000"
1904;"723_Andy_Bus";"121.28501008";"24.84835901";"2016-07-23 16:39:42.000000"
1905;"723_Andy_Bus";"121.28495127";"24.84815087";"2016-07-23 16:39:45.000000"
1906;"723_Andy_Bus";"121.28493897";"24.84794289";"2016-07-23 16:39:48.000000"
1907;"723_Andy_Bus";"121.28494541";"24.84773554";"2016-07-23 16:39:51.000000"
1908;"723_Andy_Bus";"121.28497031";"24.84752315";"2016-07-23 16:39:54.000000"
1909;"723_Andy_Bus";"121.28500266";"24.84734101";"2016-07-23 16:39:57.000000"
1910;"723_Andy_Bus";"121.28503195";"24.84720001";"2016-07-23 16:40:00.000000"
1911;"723_Andy_Bus";"121.28507034";"24.84707631";"2016-07-23 16:40:03.000000"
1912;"723_Andy_Bus";"121.28511887";"24.84695015";"2016-07-23 16:40:06.000000"
1913;"723_Andy_Bus";"121.2851349";"24.84676411";"2016-07-23 16:40:09.000000"
1914;"723_Andy_Bus";"121.2851461";"24.84656094";"2016-07-23 16:40:12.000000"
1915;"723_Andy_Bus";"121.28522553";"24.84640675";"2016-07-23 16:40:15.000000"
1916;"723_Andy_Bus";"121.28524861";"24.84621145";"2016-07-23 16:40:18.000000"
1917;"723_Andy_Bus";"121.28529015";"24.84596136";"2016-07-23 16:40:21.000000"
1918;"723_Andy_Bus";"121.28531983";"24.84573257";"2016-07-23 16:40:24.000000"
1919;"723_Andy_Bus";"121.28540826";"24.84548309";"2016-07-23 16:40:27.000000"
1920;"723_Andy_Bus";"121.28554197";"24.84526339";"2016-07-23 16:40:30.000000"
1921;"723_Andy_Bus";"121.28569795";"24.84505489";"2016-07-23 16:40:33.000000"
1922;"723_Andy_Bus";"121.28585814";"24.84486998";"2016-07-23 16:40:36.000000"
1923;"723_Andy_Bus";"121.28597767";"24.84467177";"2016-07-23 16:40:39.000000"
1924;"723_Andy_Bus";"121.28603639";"24.8444168";"2016-07-23 16:40:42.000000"
1925;"723_Andy_Bus";"121.28615684";"24.84417836";"2016-07-23 16:40:45.000000"
1926;"723_Andy_Bus";"121.28623961";"24.84387961";"2016-07-23 16:40:48.000000"
1927;"723_Andy_Bus";"121.28636734";"24.84364824";"2016-07-23 16:40:51.000000"
1928;"723_Andy_Bus";"121.28654736";"24.84347551";"2016-07-23 16:40:54.000000"
1929;"723_Andy_Bus";"121.28675613";"24.84322716";"2016-07-23 16:40:57.000000"
1930;"723_Andy_Bus";"121.28697121";"24.84303668";"2016-07-23 16:41:00.000000"
1931;"723_Andy_Bus";"121.28719847";"24.84280771";"2016-07-23 16:41:03.000000"
1932;"723_Andy_Bus";"121.28739265";"24.84263227";"2016-07-23 16:41:06.000000"
1933;"723_Andy_Bus";"121.28760211";"24.84244993";"2016-07-23 16:41:09.000000"
1934;"723_Andy_Bus";"121.28785767";"24.84224916";"2016-07-23 16:41:12.000000"
1935;"723_Andy_Bus";"121.28810014";"24.84203154";"2016-07-23 16:41:15.000000"
1936;"723_Andy_Bus";"121.28828068";"24.84183881";"2016-07-23 16:41:18.000000"
1937;"723_Andy_Bus";"121.28848321";"24.84164732";"2016-07-23 16:41:21.000000"
1938;"723_Andy_Bus";"121.28868963";"24.84151314";"2016-07-23 16:41:28.000000"
1939;"723_Andy_Bus";"121.28890486";"24.84140283";"2016-07-23 16:41:29.000000"
1940;"723_Andy_Bus";"121.28905855";"24.84132349";"2016-07-23 16:41:30.000000"
1941;"723_Andy_Bus";"121.28913641";"24.84123263";"2016-07-23 16:41:33.000000"
1942;"723_Andy_Bus";"121.28927545";"24.84120594";"2016-07-23 16:41:37.000000"
1943;"723_Andy_Bus";"121.28940253";"24.84117982";"2016-07-23 16:41:39.000000"
1944;"723_Andy_Bus";"121.28946394";"24.84118051";"2016-07-23 16:41:42.000000"
1945;"723_Andy_Bus";"121.28942437";"24.84110928";"2016-07-23 16:41:45.000000"
1946;"723_Andy_Bus";"121.28943768";"24.84109317";"2016-07-23 16:41:48.000000"
1947;"723_Andy_Bus";"121.28949966";"24.84108679";"2016-07-23 16:41:51.000000"
1948;"723_Andy_Bus";"121.28954554";"24.84107903";"2016-07-23 16:41:55.000000"
1949;"723_Andy_Bus";"121.28957115";"24.84104246";"2016-07-23 16:41:58.000000"
1950;"723_Andy_Bus";"121.28959315";"24.84103358";"2016-07-23 16:42:00.000000"
1951;"723_Andy_Bus";"121.28961215";"24.84102951";"2016-07-23 16:42:06.000000"
1952;"723_Andy_Bus";"121.28970975";"24.84101478";"2016-07-23 16:42:09.000000"
1953;"723_Andy_Bus";"121.28980737";"24.84095533";"2016-07-23 16:42:12.000000"
1954;"723_Andy_Bus";"121.28989651";"24.84090065";"2016-07-23 16:42:15.000000"
1955;"723_Andy_Bus";"121.29010256";"24.84089858";"2016-07-23 16:42:18.000000"
1956;"723_Andy_Bus";"121.29029477";"24.84084799";"2016-07-23 16:42:21.000000"
1957;"723_Andy_Bus";"121.29044689";"24.84082116";"2016-07-23 16:42:24.000000"
1958;"723_Andy_Bus";"121.29062509";"24.8407576";"2016-07-23 16:42:27.000000"
1959;"723_Andy_Bus";"121.29077017";"24.84075698";"2016-07-23 16:42:30.000000"
1960;"723_Andy_Bus";"121.29091541";"24.84071577";"2016-07-23 16:42:33.000000"
1961;"723_Andy_Bus";"121.29104817";"24.84066634";"2016-07-23 16:42:36.000000"
1962;"723_Andy_Bus";"121.29114499";"24.84061749";"2016-07-23 16:42:39.000000"
1963;"723_Andy_Bus";"121.29125162";"24.84061013";"2016-07-23 16:42:42.000000"
1964;"723_Andy_Bus";"121.29133656";"24.84057581";"2016-07-23 16:42:45.000000"
1965;"723_Andy_Bus";"121.29136639";"24.84053646";"2016-07-23 16:42:48.000000"
1966;"723_Andy_Bus";"121.29133967";"24.84054284";"2016-07-23 16:42:54.000000"
1967;"723_Andy_Bus";"121.2913575";"24.84053444";"2016-07-23 16:42:57.000000"
1968;"723_Andy_Bus";"121.29147991";"24.84049731";"2016-07-23 16:43:00.000000"
1969;"723_Andy_Bus";"121.29158781";"24.84044915";"2016-07-23 16:43:03.000000"
1970;"723_Andy_Bus";"121.29174848";"24.84039394";"2016-07-23 16:43:06.000000"
1971;"723_Andy_Bus";"121.29191901";"24.84031883";"2016-07-23 16:43:09.000000"
1972;"723_Andy_Bus";"121.29208639";"24.84021711";"2016-07-23 16:43:12.000000"
1973;"723_Andy_Bus";"121.29226493";"24.84017347";"2016-07-23 16:43:15.000000"
1974;"723_Andy_Bus";"121.29251198";"24.84014368";"2016-07-23 16:43:18.000000"
1975;"723_Andy_Bus";"121.2927259";"24.84003746";"2016-07-23 16:43:21.000000"
1976;"723_Andy_Bus";"121.29297664";"24.83999789";"2016-07-23 16:43:24.000000"
1977;"723_Andy_Bus";"121.29322559";"24.83999638";"2016-07-23 16:43:27.000000"
1978;"723_Andy_Bus";"121.29348387";"24.83995959";"2016-07-23 16:43:30.000000"
1979;"723_Andy_Bus";"121.2937343";"24.83993175";"2016-07-23 16:43:33.000000"
1980;"723_Andy_Bus";"121.29399176";"24.8399013";"2016-07-23 16:43:36.000000"
1981;"723_Andy_Bus";"121.29425374";"24.83992959";"2016-07-23 16:43:39.000000"
1982;"723_Andy_Bus";"121.29451766";"24.83998961";"2016-07-23 16:43:42.000000"
1983;"723_Andy_Bus";"121.29477011";"24.84005603";"2016-07-23 16:43:45.000000"
1984;"723_Andy_Bus";"121.29503199";"24.84010294";"2016-07-23 16:43:48.000000"
1985;"723_Andy_Bus";"121.29529028";"24.84016233";"2016-07-23 16:43:51.000000"
1986;"723_Andy_Bus";"121.29554287";"24.84019824";"2016-07-23 16:43:54.000000"
1987;"723_Andy_Bus";"121.29581315";"24.84022939";"2016-07-23 16:43:57.000000"
1988;"723_Andy_Bus";"121.29608625";"24.84017177";"2016-07-23 16:44:00.000000"
1989;"723_Andy_Bus";"121.29632055";"24.84004176";"2016-07-23 16:44:03.000000"
1990;"723_Andy_Bus";"121.29656112";"24.83990424";"2016-07-23 16:44:06.000000"
1991;"723_Andy_Bus";"121.29679581";"24.83975556";"2016-07-23 16:44:09.000000"
1992;"723_Andy_Bus";"121.29704653";"24.83963892";"2016-07-23 16:44:12.000000"
1993;"723_Andy_Bus";"121.29729176";"24.83950521";"2016-07-23 16:44:15.000000"
1994;"723_Andy_Bus";"121.29755118";"24.83940013";"2016-07-23 16:44:18.000000"
1995;"723_Andy_Bus";"121.29779871";"24.8393509";"2016-07-23 16:44:21.000000"
1996;"723_Andy_Bus";"121.29806417";"24.83929974";"2016-07-23 16:44:24.000000"
1997;"723_Andy_Bus";"121.2983457";"24.83926975";"2016-07-23 16:44:27.000000"
1998;"723_Andy_Bus";"121.29860039";"24.8391979";"2016-07-23 16:44:30.000000"
1999;"723_Andy_Bus";"121.2988476";"24.83909695";"2016-07-23 16:44:33.000000"
2000;"723_Andy_Bus";"121.29909741";"24.83898396";"2016-07-23 16:44:36.000000"
2001;"723_Andy_Bus";"121.29933744";"24.83885617";"2016-07-23 16:44:39.000000"
2002;"723_Andy_Bus";"121.29953583";"24.83869144";"2016-07-23 16:44:42.000000"
2003;"723_Andy_Bus";"121.29967611";"24.8385092";"2016-07-23 16:44:45.000000"
2004;"723_Andy_Bus";"121.29979274";"24.83828603";"2016-07-23 16:44:48.000000"
2005;"723_Andy_Bus";"121.2998589";"24.83807324";"2016-07-23 16:44:51.000000"
2006;"723_Andy_Bus";"121.29999101";"24.83789176";"2016-07-23 16:44:54.000000"
2007;"723_Andy_Bus";"121.3001365";"24.83774486";"2016-07-23 16:44:57.000000"
2008;"723_Andy_Bus";"121.30037582";"24.83768357";"2016-07-23 16:45:00.000000"
2009;"723_Andy_Bus";"121.30064463";"24.83768457";"2016-07-23 16:45:03.000000"
2010;"723_Andy_Bus";"121.30089876";"24.83768432";"2016-07-23 16:45:06.000000"
2011;"723_Andy_Bus";"121.30118192";"24.8376313";"2016-07-23 16:45:09.000000"
2012;"723_Andy_Bus";"121.30144195";"24.83751961";"2016-07-23 16:45:12.000000"
2013;"723_Andy_Bus";"121.30170276";"24.83740747";"2016-07-23 16:45:15.000000"
2014;"723_Andy_Bus";"121.30193996";"24.8372881";"2016-07-23 16:45:18.000000"
2015;"723_Andy_Bus";"121.3021294";"24.83714835";"2016-07-23 16:45:21.000000"
2016;"723_Andy_Bus";"121.30229223";"24.8370095";"2016-07-23 16:45:24.000000"
2017;"723_Andy_Bus";"121.30238591";"24.8367576";"2016-07-23 16:45:27.000000"
2018;"723_Andy_Bus";"121.30248943";"24.83652006";"2016-07-23 16:45:30.000000"
2019;"723_Andy_Bus";"121.30253757";"24.83631319";"2016-07-23 16:45:33.000000"
2020;"723_Andy_Bus";"121.30244324";"24.83611397";"2016-07-23 16:45:36.000000"
2021;"723_Andy_Bus";"121.30233237";"24.83596503";"2016-07-23 16:45:39.000000"
2022;"723_Andy_Bus";"121.30231178";"24.83576849";"2016-07-23 16:45:42.000000"
2023;"723_Andy_Bus";"121.30240926";"24.83559381";"2016-07-23 16:45:45.000000"
2024;"723_Andy_Bus";"121.3025379";"24.83537591";"2016-07-23 16:45:48.000000"
2025;"723_Andy_Bus";"121.30550733";"24.83215745";"2016-07-23 16:46:38.000000"
2026;"723_Andy_Bus";"121.30559878";"24.83183481";"2016-07-23 16:46:42.000000"
2027;"723_Andy_Bus";"121.30569028";"24.83159908";"2016-07-23 16:46:45.000000"
2028;"723_Andy_Bus";"121.30577604";"24.83134773";"2016-07-23 16:46:48.000000"
2029;"723_Andy_Bus";"121.30579526";"24.8310437";"2016-07-23 16:46:51.000000"
2030;"723_Andy_Bus";"121.30585435";"24.83077854";"2016-07-23 16:46:54.000000"
2031;"723_Andy_Bus";"121.30585301";"24.83053227";"2016-07-23 16:46:57.000000"
2032;"723_Andy_Bus";"121.30585509";"24.83031792";"2016-07-23 16:47:00.000000"
2033;"723_Andy_Bus";"121.30586604";"24.83008299";"2016-07-23 16:47:03.000000"
2034;"723_Andy_Bus";"121.30586767";"24.82987896";"2016-07-23 16:47:06.000000"
2035;"723_Andy_Bus";"121.30584089";"24.82964179";"2016-07-23 16:47:09.000000"
2036;"723_Andy_Bus";"121.30584457";"24.82940828";"2016-07-23 16:47:12.000000"
2037;"723_Andy_Bus";"121.30581555";"24.82916594";"2016-07-23 16:47:15.000000"
2038;"723_Andy_Bus";"121.3057677";"24.82893203";"2016-07-23 16:47:18.000000"
2039;"723_Andy_Bus";"121.30561342";"24.82874186";"2016-07-23 16:47:21.000000"
2040;"723_Andy_Bus";"121.30544434";"24.82861329";"2016-07-23 16:47:24.000000"
2041;"723_Andy_Bus";"121.30524705";"24.82849806";"2016-07-23 16:47:27.000000"
2042;"723_Andy_Bus";"121.30498117";"24.8284453";"2016-07-23 16:47:30.000000"
2043;"723_Andy_Bus";"121.30476559";"24.82830773";"2016-07-23 16:47:33.000000"
2044;"723_Andy_Bus";"121.30456757";"24.828146";"2016-07-23 16:47:36.000000"
2045;"723_Andy_Bus";"121.30452754";"24.82792433";"2016-07-23 16:47:43.000000"
2046;"723_Andy_Bus";"121.30468298";"24.82766813";"2016-07-23 16:47:44.000000"
2047;"723_Andy_Bus";"121.30489126";"24.82744544";"2016-07-23 16:47:46.000000"
2048;"723_Andy_Bus";"121.30508638";"24.82722428";"2016-07-23 16:47:49.000000"
2049;"723_Andy_Bus";"121.30528125";"24.82698467";"2016-07-23 16:47:52.000000"
2050;"723_Andy_Bus";"121.30546895";"24.82676065";"2016-07-23 16:47:55.000000"
2051;"723_Andy_Bus";"121.30566335";"24.82654268";"2016-07-23 16:47:58.000000"
2052;"723_Andy_Bus";"121.3058219";"24.8262968";"2016-07-23 16:48:01.000000"
2053;"723_Andy_Bus";"121.30594239";"24.82605946";"2016-07-23 16:48:04.000000"
2054;"723_Andy_Bus";"121.30606519";"24.82582824";"2016-07-23 16:48:07.000000"
2055;"723_Andy_Bus";"121.30625098";"24.82567875";"2016-07-23 16:48:10.000000"
2056;"723_Andy_Bus";"121.30646358";"24.82555003";"2016-07-23 16:48:13.000000"
2057;"723_Andy_Bus";"121.30671488";"24.82541901";"2016-07-23 16:48:16.000000"
2058;"723_Andy_Bus";"121.30695247";"24.82527999";"2016-07-23 16:48:19.000000"
2059;"723_Andy_Bus";"121.30717752";"24.82517041";"2016-07-23 16:48:22.000000"
2060;"723_Andy_Bus";"121.3073708";"24.82507621";"2016-07-23 16:48:25.000000"
2061;"723_Andy_Bus";"121.30758517";"24.82501401";"2016-07-23 16:48:28.000000"
2062;"723_Andy_Bus";"121.30775589";"24.82496001";"2016-07-23 16:48:31.000000"
2063;"723_Andy_Bus";"121.30788548";"24.82493935";"2016-07-23 16:48:34.000000"
2064;"723_Andy_Bus";"121.30790336";"24.82494601";"2016-07-23 16:48:37.000000"
2065;"723_Andy_Bus";"121.30791506";"24.82496793";"2016-07-23 16:48:40.000000"
2066;"723_Andy_Bus";"121.30793637";"24.82497508";"2016-07-23 16:48:43.000000"
2067;"723_Andy_Bus";"121.30798303";"24.82498133";"2016-07-23 16:48:46.000000"
2068;"723_Andy_Bus";"121.30812436";"24.82496483";"2016-07-23 16:48:49.000000"
2069;"723_Andy_Bus";"121.30826712";"24.82493313";"2016-07-23 16:48:52.000000"
2070;"723_Andy_Bus";"121.30847095";"24.82488263";"2016-07-23 16:48:55.000000"
2071;"723_Andy_Bus";"121.30865658";"24.82490697";"2016-07-23 16:48:58.000000"
2072;"723_Andy_Bus";"121.30887407";"24.82492313";"2016-07-23 16:49:01.000000"
2073;"723_Andy_Bus";"121.30907911";"24.8248584";"2016-07-23 16:49:04.000000"
2074;"723_Andy_Bus";"121.30932321";"24.82486521";"2016-07-23 16:49:08.000000"
2075;"723_Andy_Bus";"121.3095004";"24.82483078";"2016-07-23 16:49:10.000000"
2076;"723_Andy_Bus";"121.3097355";"24.82481862";"2016-07-23 16:49:13.000000"
2077;"723_Andy_Bus";"121.30994471";"24.82482211";"2016-07-23 16:49:16.000000"
2078;"723_Andy_Bus";"121.31010184";"24.82498409";"2016-07-23 16:49:19.000000"
2079;"723_Andy_Bus";"121.3102536";"24.82509495";"2016-07-23 16:49:22.000000"
2080;"723_Andy_Bus";"121.31039096";"24.82515109";"2016-07-23 16:49:25.000000"
2081;"723_Andy_Bus";"121.31051954";"24.82522631";"2016-07-23 16:49:28.000000"
2082;"723_Andy_Bus";"121.3106587";"24.82531671";"2016-07-23 16:49:31.000000"
2083;"723_Andy_Bus";"121.31065526";"24.82533287";"2016-07-23 16:49:37.000000"
2084;"723_Andy_Bus";"121.31067747";"24.82535391";"2016-07-23 16:49:40.000000"
2085;"723_Andy_Bus";"121.31075702";"24.82539418";"2016-07-23 16:49:43.000000"
2086;"723_Andy_Bus";"121.31086201";"24.82544444";"2016-07-23 16:49:46.000000"
2087;"723_Andy_Bus";"121.31097804";"24.82551967";"2016-07-23 16:49:49.000000"
2088;"723_Andy_Bus";"121.31112198";"24.82559112";"2016-07-23 16:49:52.000000"
2089;"723_Andy_Bus";"121.31124194";"24.82576827";"2016-07-23 16:49:55.000000"
2090;"723_Andy_Bus";"121.31125863";"24.82598608";"2016-07-23 16:49:58.000000"
2091;"723_Andy_Bus";"121.31123094";"24.8262018";"2016-07-23 16:50:01.000000"
2092;"723_Andy_Bus";"121.31124043";"24.82640589";"2016-07-23 16:50:04.000000"
2093;"723_Andy_Bus";"121.31130052";"24.82661197";"2016-07-23 16:50:07.000000"
2094;"723_Andy_Bus";"121.31130296";"24.82688476";"2016-07-23 16:50:10.000000"
2095;"723_Andy_Bus";"121.31142787";"24.82705141";"2016-07-23 16:50:13.000000"
2096;"723_Andy_Bus";"121.31165222";"24.82713393";"2016-07-23 16:50:16.000000"
2097;"723_Andy_Bus";"121.31185587";"24.82728529";"2016-07-23 16:50:19.000000"
2098;"723_Andy_Bus";"121.31207982";"24.82744158";"2016-07-23 16:50:22.000000"
2099;"723_Andy_Bus";"121.3122306";"24.8276256";"2016-07-23 16:50:25.000000"
2100;"723_Andy_Bus";"121.31236716";"24.82785331";"2016-07-23 16:50:28.000000"
2101;"723_Andy_Bus";"121.31252894";"24.82809362";"2016-07-23 16:50:31.000000"
2102;"723_Andy_Bus";"121.31268339";"24.82827928";"2016-07-23 16:50:34.000000"
2103;"723_Andy_Bus";"121.31291006";"24.8283712";"2016-07-23 16:50:37.000000"
2104;"723_Andy_Bus";"121.31316738";"24.82830554";"2016-07-23 16:50:46.000000"
2106;"723_Andy_Bus";"121.31356166";"24.82797759";"2016-07-23 16:50:47.000000"
2107;"723_Andy_Bus";"121.31375674";"24.82785804";"2016-07-23 16:50:48.000000"
2108;"723_Andy_Bus";"121.31395913";"24.82770912";"2016-07-23 16:50:51.000000"
2109;"723_Andy_Bus";"121.31420369";"24.8276358";"2016-07-23 16:50:54.000000"
2110;"723_Andy_Bus";"121.31443358";"24.82767077";"2016-07-23 16:50:57.000000"
2111;"723_Andy_Bus";"121.31466555";"24.82774696";"2016-07-23 16:51:01.000000"
2112;"723_Andy_Bus";"121.31495652";"24.82786027";"2016-07-23 16:51:04.000000"
2113;"723_Andy_Bus";"121.31520652";"24.82788856";"2016-07-23 16:51:08.000000"
2114;"723_Andy_Bus";"121.3154517";"24.8279608";"2016-07-23 16:51:10.000000"
2115;"723_Andy_Bus";"121.31564911";"24.82806741";"2016-07-23 16:51:13.000000"
2116;"723_Andy_Bus";"121.31579844";"24.82820241";"2016-07-23 16:51:16.000000"
2117;"723_Andy_Bus";"121.31593503";"24.82833499";"2016-07-23 16:51:19.000000"
2118;"723_Andy_Bus";"121.31604012";"24.8284468";"2016-07-23 16:51:22.000000"
2119;"723_Andy_Bus";"121.31614342";"24.82858408";"2016-07-23 16:51:24.000000"
2120;"723_Andy_Bus";"121.31625881";"24.82874557";"2016-07-23 16:51:28.000000"
2121;"723_Andy_Bus";"121.31638832";"24.82887503";"2016-07-23 16:51:31.000000"
2122;"723_Andy_Bus";"121.31659202";"24.82909394";"2016-07-23 16:51:34.000000"
2123;"723_Andy_Bus";"121.31680942";"24.82925999";"2016-07-23 16:51:37.000000"
2124;"723_Andy_Bus";"121.3170465";"24.8293816";"2016-07-23 16:51:40.000000"
2125;"723_Andy_Bus";"121.31729563";"24.82950105";"2016-07-23 16:51:43.000000"
2126;"723_Andy_Bus";"121.31750847";"24.82955112";"2016-07-23 16:51:46.000000"
2127;"723_Andy_Bus";"121.31773668";"24.82961847";"2016-07-23 16:51:49.000000"
2128;"723_Andy_Bus";"121.3179484";"24.82974369";"2016-07-23 16:51:52.000000"
2129;"723_Andy_Bus";"121.31819076";"24.82990731";"2016-07-23 16:51:55.000000"
2130;"723_Andy_Bus";"121.31844464";"24.83008632";"2016-07-23 16:51:58.000000"
2131;"723_Andy_Bus";"121.31871772";"24.83029061";"2016-07-23 16:52:01.000000"
2132;"723_Andy_Bus";"121.31896136";"24.8304756";"2016-07-23 16:52:04.000000"
2133;"723_Andy_Bus";"121.31920343";"24.83070806";"2016-07-23 16:52:07.000000"
2134;"723_Andy_Bus";"121.31928752";"24.83101819";"2016-07-23 16:52:10.000000"
2135;"723_Andy_Bus";"121.31934371";"24.83128706";"2016-07-23 16:52:13.000000"
2136;"723_Andy_Bus";"121.31943387";"24.83158173";"2016-07-23 16:52:16.000000"
